Dataset,SiteCode,POC,Date,SiteName,Latitude,Longitude,Elevation,State,ammNO3f_Val,ammNO3f_Unit,ammSO4f_Val,ammSO4f_Unit,ECf_Val,ECf_Unit,OMCf_Val,OMCf_Unit,SOILf_Val,SOILf_Unit,SVR_Val,SVR_Unit
IMPRHR2GM,COHU1,1,01/01/2019,Cohutta,34.7852,-84.6265,735.25,GA,0.29486,ug/m^3,1.39151,ug/m^3,0.22228,ug/m^3,2.36776,ug/m^3,0.33596,ug/m^3,122.22696,km
IMPRHR2GM,COHU1,1,01/01/2020,Cohutta,34.7852,-84.6265,735.25,GA,0.373,ug/m^3,1.10075,ug/m^3,0.19076,ug/m^3,2.0383,ug/m^3,0.38704,ug/m^3,128.00834,km
IMPRHR2GM,COHU1,1,01/01/2021,Cohutta,34.7852,-84.6265,735.25,GA,0.31399,ug/m^3,1.21367,ug/m^3,0.24743,ug/m^3,2.53924,ug/m^3,0.33785,ug/m^3,126.55879,km
IMPRHR2GM,CORI1,1,01/01/2010,Columbia River Gorge,45.6644,-121.0008,178.5,WA,0.89318,ug/m^3,0.94496,ug/m^3,0.23006,ug/m^3,1.80722,ug/m^3,0.93818,ug/m^3,105.53542,km
IMPRHR2GM,CORI1,1,01/01/2011,Columbia River Gorge,45.6644,-121.0008,178.5,WA,0.56962,ug/m^3,0.83953,ug/m^3,0.2158,ug/m^3,1.86649,ug/m^3,0.76428,ug/m^3,117.00476,km
IMPRHR2GM,CORI1,1,01/01/2013,Columbia River Gorge,45.6644,-121.0008,178.5,WA,0.96589,ug/m^3,0.92851,ug/m^3,0.22138,ug/m^3,1.80585,ug/m^3,0.72071,ug/m^3,115.17012,km
IMPRHR2GM,CORI1,1,01/01/2014,Columbia River Gorge,45.6644,-121.0008,178.5,WA,0.76394,ug/m^3,0.92158,ug/m^3,0.20609,ug/m^3,1.73131,ug/m^3,0.70319,ug/m^3,109.72824,km
IMPRHR2GM,CORI1,1,01/01/2015,Columbia River Gorge,45.6644,-121.0008,178.5,WA,0.79994,ug/m^3,0.67181,ug/m^3,0.20303,ug/m^3,2.60814,ug/m^3,1.16975,ug/m^3,100.25274,km
IMPRHR2GM,CORI1,1,01/01/2016,Columbia River Gorge,45.6644,-121.0008,178.5,WA,1.00776,ug/m^3,0.59193,ug/m^3,0.18428,ug/m^3,1.69942,ug/m^3,0.91922,ug/m^3,105.91041,km
IMPRHR2GM,CORI1,1,01/01/2017,Columbia River Gorge,45.6644,-121.0008,178.5,WA,1.27004,ug/m^3,0.71632,ug/m^3,0.27533,ug/m^3,3.41012,ug/m^3,0.63528,ug/m^3,99.5623,km
IMPRHR2GM,CORI1,1,01/01/2018,Columbia River Gorge,45.6644,-121.0008,178.5,WA,0.861,ug/m^3,0.66895,ug/m^3,0.25642,ug/m^3,2.77191,ug/m^3,1.29589,ug/m^3,106.4475,km
IMPRHR2GM,CORI1,1,01/01/2019,Columbia River Gorge,45.6644,-121.0008,178.5,WA,1.18746,ug/m^3,0.90102,ug/m^3,0.20703,ug/m^3,1.87671,ug/m^3,1.52531,ug/m^3,101.9046,km
IMPRHR2GM,CORI1,1,01/01/2020,Columbia River Gorge,45.6644,-121.0008,178.5,WA,0.70971,ug/m^3,0.61603,ug/m^3,0.25572,ug/m^3,4.77418,ug/m^3,1.41153,ug/m^3,121.49486,km
IMPRHR2GM,CORI1,1,01/01/2021,Columbia River Gorge,45.6644,-121.0008,178.5,WA,0.6877,ug/m^3,0.51916,ug/m^3,0.19953,ug/m^3,2.02124,ug/m^3,1.74264,ug/m^3,108.11562,km
IMPRHR2GM,CRES1,1,01/01/2010,Crescent Lake,41.7627,-102.4336,1207.3333,NE,0.87536,ug/m^3,1.23291,ug/m^3,0.09545,ug/m^3,1.05144,ug/m^3,0.62883,ug/m^3,138.31376,km
IMPRHR2GM,CRES1,1,01/01/2011,Crescent Lake,41.7627,-102.4336,1207.3333,NE,0.64195,ug/m^3,1.11545,ug/m^3,0.10858,ug/m^3,1.24506,ug/m^3,0.50012,ug/m^3,151.94568,km
IMPRHR2GM,CRES1,1,01/01/2012,Crescent Lake,41.7627,-102.4336,1207.3333,NE,0.44997,ug/m^3,0.92691,ug/m^3,0.10996,ug/m^3,1.32478,ug/m^3,0.80785,ug/m^3,152.54833,km
IMPRHR2GM,CRES1,1,01/01/2013,Crescent Lake,41.7627,-102.4336,1207.3333,NE,0.56357,ug/m^3,1.00258,ug/m^3,0.07752,ug/m^3,0.98961,ug/m^3,0.59152,ug/m^3,157.35614,km
IMPRHR2GM,CRES1,1,01/01/2014,Crescent Lake,41.7627,-102.4336,1207.3333,NE,0.75077,ug/m^3,0.99122,ug/m^3,0.08911,ug/m^3,1.03533,ug/m^3,0.5375,ug/m^3,153.21721,km
IMPRHR2GM,CRES1,1,01/01/2015,Crescent Lake,41.7627,-102.4336,1207.3333,NE,0.49524,ug/m^3,0.84782,ug/m^3,0.09621,ug/m^3,1.48218,ug/m^3,0.46471,ug/m^3,156.52427,km
IMPRHR2GM,CRLA1,1,01/01/2010,Crater Lake NP,42.8958,-122.1361,1996,OR,0.05682,ug/m^3,0.37627,ug/m^3,0.08868,ug/m^3,0.79054,ug/m^3,0.45578,ug/m^3,230.93493,km
IMPRHR2GM,CRLA1,1,01/01/2011,Crater Lake NP,42.8958,-122.1361,1996,OR,0.07382,ug/m^3,0.45286,ug/m^3,0.09064,ug/m^3,1.00273,ug/m^3,0.18567,ug/m^3,217.5959,km
IMPRHR2GM,CRLA1,1,01/01/2012,Crater Lake NP,42.8958,-122.1361,1996,OR,0.07183,ug/m^3,0.43316,ug/m^3,0.09523,ug/m^3,1.24863,ug/m^3,0.38352,ug/m^3,217.47267,km
IMPRHR2GM,CRLA1,1,01/01/2013,Crater Lake NP,42.8958,-122.1361,1996,OR,0.07485,ug/m^3,0.37351,ug/m^3,0.11926,ug/m^3,1.82045,ug/m^3,0.27256,ug/m^3,227.7653,km
IMPRHR2GM,CRLA1,1,01/01/2014,Crater Lake NP,42.8958,-122.1361,1996,OR,0.07139,ug/m^3,0.36672,ug/m^3,0.12213,ug/m^3,1.23568,ug/m^3,0.30354,ug/m^3,225.00616,km
IMPRHR2GM,CRLA1,1,01/01/2015,Crater Lake NP,42.8958,-122.1361,1996,OR,0.08635,ug/m^3,0.40693,ug/m^3,0.12066,ug/m^3,2.39394,ug/m^3,0.35771,ug/m^3,212.48544,km
IMPRHR2GM,CRLA1,1,01/01/2016,Crater Lake NP,42.8958,-122.1361,1996,OR,0.07919,ug/m^3,0.29604,ug/m^3,0.07331,ug/m^3,0.89755,ug/m^3,0.22858,ug/m^3,239.84661,km
IMPRHR2GM,CRLA1,1,01/01/2017,Crater Lake NP,42.8958,-122.1361,1996,OR,0.1394,ug/m^3,0.35091,ug/m^3,0.31969,ug/m^3,6.10413,ug/m^3,0.23092,ug/m^3,209.95316,km
IMPRHR2GM,CRLA1,1,01/01/2018,Crater Lake NP,42.8958,-122.1361,1996,OR,0.14089,ug/m^3,0.33884,ug/m^3,0.53088,ug/m^3,5.32633,ug/m^3,0.34041,ug/m^3,201.8893,km
IMPRHR2GM,CRLA1,1,01/01/2019,Crater Lake NP,42.8958,-122.1361,1996,OR,0.06791,ug/m^3,0.32849,ug/m^3,0.09465,ug/m^3,1.02989,ug/m^3,0.20773,ug/m^3,233.32584,km
IMPRHR2GM,CRLA1,1,01/01/2020,Crater Lake NP,42.8958,-122.1361,1996,OR,0.12287,ug/m^3,0.33443,ug/m^3,0.46728,ug/m^3,3.41663,ug/m^3,0.3193,ug/m^3,224.4359,km
IMPRHR2GM,CRLA1,1,01/01/2021,Crater Lake NP,42.8958,-122.1361,1996,OR,0.17785,ug/m^3,0.35737,ug/m^3,0.63084,ug/m^3,5.5762,ug/m^3,0.43652,ug/m^3,202.50395,km
IMPRHR2GM,DEVA1,1,01/01/2010,Death Valley NP,36.5089,-116.8478,130,CA,0.2222,ug/m^3,0.89236,ug/m^3,0.07715,ug/m^3,0.86292,ug/m^3,0.94973,ug/m^3,186.89214,km
IMPRHR2GM,DEVA1,1,01/01/2011,Death Valley NP,36.5089,-116.8478,130,CA,0.18196,ug/m^3,0.89388,ug/m^3,0.06495,ug/m^3,0.7239,ug/m^3,0.91144,ug/m^3,189.5934,km
IMPRHR2GM,DEVA1,1,01/01/2012,Death Valley NP,36.5089,-116.8478,130,CA,0.2337,ug/m^3,0.98921,ug/m^3,0.06769,ug/m^3,0.86898,ug/m^3,1.53912,ug/m^3,179.95109,km
IMPRHR2GM,DOME1,1,01/01/2010,Dome Lands Wilderness,35.7278,-118.1377,927,CA,0.5671,ug/m^3,1.10519,ug/m^3,0.15033,ug/m^3,1.95924,ug/m^3,0.75942,ug/m^3,156.73064,km
IMPRHR2GM,DOME1,1,01/01/2011,Dome Lands Wilderness,35.7278,-118.1377,927,CA,0.56947,ug/m^3,1.3672,ug/m^3,0.15974,ug/m^3,2.05687,ug/m^3,0.66767,ug/m^3,136.03087,km
IMPRHR2GM,DOME1,1,01/01/2012,Dome Lands Wilderness,35.7278,-118.1377,927,CA,0.59172,ug/m^3,1.17294,ug/m^3,0.13094,ug/m^3,1.59857,ug/m^3,1.00438,ug/m^3,147.56978,km
IMPRHR2GM,DOME1,1,01/01/2013,Dome Lands Wilderness,35.7278,-118.1377,927,CA,0.71107,ug/m^3,1.15593,ug/m^3,0.12612,ug/m^3,1.67299,ug/m^3,1.05664,ug/m^3,142.09604,km
IMPRHR2GM,DOME1,1,01/01/2014,Dome Lands Wilderness,35.7278,-118.1377,927,CA,0.71046,ug/m^3,1.14267,ug/m^3,0.12076,ug/m^3,1.65717,ug/m^3,1.29394,ug/m^3,136.69206,km
IMPRHR2GM,DOME1,1,01/01/2015,Dome Lands Wilderness,35.7278,-118.1377,927,CA,0.56485,ug/m^3,1.17169,ug/m^3,0.11514,ug/m^3,1.97535,ug/m^3,0.78933,ug/m^3,149.06122,km
IMPRHR2GM,DOME1,1,01/01/2016,Dome Lands Wilderness,35.7278,-118.1377,927,CA,0.50141,ug/m^3,1.03526,ug/m^3,0.2012,ug/m^3,2.78749,ug/m^3,1.0189,ug/m^3,137.91204,km
IMPRHR2GM,DOME1,1,01/01/2017,Dome Lands Wilderness,35.7278,-118.1377,927,CA,0.4845,ug/m^3,1.01564,ug/m^3,0.16835,ug/m^3,2.64763,ug/m^3,0.75892,ug/m^3,142.15404,km
IMPRHR2GM,DOME1,1,01/01/2018,Dome Lands Wilderness,35.7278,-118.1377,927,CA,0.53005,ug/m^3,1.09779,ug/m^3,0.18273,ug/m^3,2.68725,ug/m^3,1.12149,ug/m^3,132.97566,km
IMPRHR2GM,DOME1,1,01/01/2019,Dome Lands Wilderness,35.7278,-118.1377,927,CA,0.35511,ug/m^3,1.04585,ug/m^3,0.13844,ug/m^3,1.905,ug/m^3,0.92269,ug/m^3,148.3161,km
IMPRHR2GM,DOME1,1,01/01/2020,Dome Lands Wilderness,35.7278,-118.1377,927,CA,0.66802,ug/m^3,1.08781,ug/m^3,0.34589,ug/m^3,5.18522,ug/m^3,1.3725,ug/m^3,119.85387,km
IMPRHR2GM,DOME1,1,01/01/2021,Dome Lands Wilderness,35.7278,-118.1377,927,CA,0.65416,ug/m^3,0.95819,ug/m^3,0.27025,ug/m^3,3.47664,ug/m^3,1.18242,ug/m^3,135.8188,km
IMPRHR2GM,EVER1,1,01/01/2010,Everglades NP,25.391,-80.6806,1.25,FL,0.41314,ug/m^3,2.41697,ug/m^3,0.1689,ug/m^3,1.89308,ug/m^3,1.03925,ug/m^3,96.66021,km
IMPRHR2GM,EVER1,1,01/01/2011,Everglades NP,25.391,-80.6806,1.25,FL,0.38547,ug/m^3,2.32327,ug/m^3,0.17095,ug/m^3,1.86023,ug/m^3,0.63195,ug/m^3,92.1679,km
IMPRHR2GM,EVER1,1,01/01/2012,Everglades NP,25.391,-80.6806,1.25,FL,0.4205,ug/m^3,2.07853,ug/m^3,0.1194,ug/m^3,1.40595,ug/m^3,1.45017,ug/m^3,95.47065,km
IMPRHR2GM,EVER1,1,01/01/2013,Everglades NP,25.391,-80.6806,1.25,FL,0.44438,ug/m^3,1.84189,ug/m^3,0.13465,ug/m^3,1.04541,ug/m^3,1.01166,ug/m^3,103.60276,km
IMPRHR2GM,EVER1,1,01/01/2014,Everglades NP,25.391,-80.6806,1.25,FL,0.3874,ug/m^3,1.8339,ug/m^3,0.12883,ug/m^3,1.12086,ug/m^3,1.15047,ug/m^3,109.01183,km
IMPRHR2GM,EVER1,1,01/01/2015,Everglades NP,25.391,-80.6806,1.25,FL,0.3536,ug/m^3,1.87602,ug/m^3,0.09349,ug/m^3,1.08172,ug/m^3,1.02333,ug/m^3,109.98656,km
IMPRHR2GM,EVER1,1,01/01/2016,Everglades NP,25.391,-80.6806,1.25,FL,0.40852,ug/m^3,1.62995,ug/m^3,0.29439,ug/m^3,18.21338,ug/m^3,0.68195,ug/m^3,101.56915,km
IMPRHR2GM,EVER1,1,01/01/2017,Everglades NP,25.391,-80.6806,1.25,FL,0.45835,ug/m^3,1.66034,ug/m^3,0.16267,ug/m^3,1.36648,ug/m^3,0.87287,ug/m^3,108.72809,km
IMPRHR2GM,EVER1,1,01/01/2018,Everglades NP,25.391,-80.6806,1.25,FL,0.43321,ug/m^3,1.60316,ug/m^3,0.1383,ug/m^3,1.12992,ug/m^3,0.99215,ug/m^3,106.23346,km
IMPRHR2GM,EVER1,1,01/01/2019,Everglades NP,25.391,-80.6806,1.25,FL,0.45258,ug/m^3,1.64124,ug/m^3,0.13098,ug/m^3,1.18028,ug/m^3,0.75604,ug/m^3,107.217,km
IMPRHR2GM,EVER1,1,01/01/2020,Everglades NP,25.391,-80.6806,1.25,FL,0.42445,ug/m^3,1.39007,ug/m^3,0.129,ug/m^3,1.21405,ug/m^3,0.93433,ug/m^3,110.46511,km
IMPRHR2GM,EVER1,1,01/01/2021,Everglades NP,25.391,-80.6806,1.25,FL,0.43239,ug/m^3,1.50762,ug/m^3,0.16088,ug/m^3,1.33502,ug/m^3,1.32966,ug/m^3,107.3061,km
IMPRHR2GM,FRES1,1,01/01/2010,Fresno,36.7818,-119.7732,100,CA,4.28229,ug/m^3,1.7681,ug/m^3,0.72371,ug/m^3,4.66081,ug/m^3,1.21605,ug/m^3,62.70568,km
IMPRHR2GM,FRES1,1,01/01/2011,Fresno,36.7818,-119.7732,100,CA,4.70157,ug/m^3,1.65338,ug/m^3,0.76302,ug/m^3,5.38517,ug/m^3,1.06124,ug/m^3,62.73801,km
IMPRHR2GM,FRES1,1,01/01/2012,Fresno,36.7818,-119.7732,100,CA,3.97384,ug/m^3,1.50785,ug/m^3,0.67017,ug/m^3,4.50896,ug/m^3,1.35376,ug/m^3,64.72918,km
IMPRHR2GM,FRES1,1,01/01/2013,Fresno,36.7818,-119.7732,100,CA,4.51218,ug/m^3,1.43924,ug/m^3,0.81144,ug/m^3,5.46552,ug/m^3,2.17607,ug/m^3,56.13549,km
IMPRHR2GM,FRES1,1,01/01/2014,Fresno,36.7818,-119.7732,100,CA,5.31572,ug/m^3,1.60604,ug/m^3,0.65315,ug/m^3,4.57967,ug/m^3,1.82933,ug/m^3,57.97949,km
IMPRHR2GM,FRES1,1,01/01/2015,Fresno,36.7818,-119.7732,100,CA,4.87498,ug/m^3,1.61464,ug/m^3,0.54628,ug/m^3,4.93892,ug/m^3,1.42191,ug/m^3,56.2157,km
IMPRHR2GM,FRES1,1,01/01/2016,Fresno,36.7818,-119.7732,100,CA,3.06191,ug/m^3,1.38399,ug/m^3,0.53063,ug/m^3,4.84209,ug/m^3,1.38554,ug/m^3,64.09263,km
IMPRHR2GM,FRES1,1,01/01/2017,Fresno,36.7818,-119.7732,100,CA,3.56432,ug/m^3,1.46127,ug/m^3,0.66073,ug/m^3,5.92458,ug/m^3,1.34423,ug/m^3,63.77058,km
IMPRHR2GM,FRES1,1,01/01/2019,Fresno,36.7818,-119.7732,100,CA,2.02892,ug/m^3,1.26193,ug/m^3,0.53119,ug/m^3,4.17012,ug/m^3,1.72464,ug/m^3,73.28572,km
IMPRHR2GM,FRES1,1,01/01/2020,Fresno,36.7818,-119.7732,100,CA,3.00969,ug/m^3,1.36371,ug/m^3,0.85662,ug/m^3,8.42589,ug/m^3,2.12874,ug/m^3,60.98113,km
IMPRHR2GM,FRES1,1,01/01/2021,Fresno,36.7818,-119.7732,100,CA,3.02295,ug/m^3,1.25368,ug/m^3,0.67171,ug/m^3,5.94738,ug/m^3,2.28449,ug/m^3,61.57498,km
IMPRHR2GM,GRRI1,1,01/01/2010,Great River Bluffs,43.9373,-91.4052,370,MN,2.00369,ug/m^3,1.9281,ug/m^3,0.23957,ug/m^3,2.07943,ug/m^3,0.52707,ug/m^3,93.70972,km
IMPRHR2GM,GRRI1,1,01/01/2011,Great River Bluffs,43.9373,-91.4052,370,MN,2.16936,ug/m^3,2.20937,ug/m^3,0.23427,ug/m^3,2.08936,ug/m^3,0.30815,ug/m^3,88.80216,km
IMPRHR2GM,GRRI1,1,01/01/2012,Great River Bluffs,43.9373,-91.4052,370,MN,1.66698,ug/m^3,1.7184,ug/m^3,0.22466,ug/m^3,1.88785,ug/m^3,0.51827,ug/m^3,97.93327,km
IMPRHR2GM,GRRI1,1,01/01/2013,Great River Bluffs,43.9373,-91.4052,370,MN,1.77877,ug/m^3,1.7713,ug/m^3,0.18889,ug/m^3,1.65108,ug/m^3,0.31293,ug/m^3,97.13815,km
IMPRHR2GM,GRRI1,1,01/01/2014,Great River Bluffs,43.9373,-91.4052,370,MN,1.8367,ug/m^3,1.73879,ug/m^3,0.20803,ug/m^3,1.72813,ug/m^3,0.31466,ug/m^3,98.85123,km
IMPRHR2GM,GRRI1,1,01/01/2015,Great River Bluffs,43.9373,-91.4052,370,MN,1.41997,ug/m^3,1.49618,ug/m^3,0.19361,ug/m^3,1.91196,ug/m^3,0.34098,ug/m^3,108.39097,km
IMPRHR2GM,GRRI1,1,01/01/2016,Great River Bluffs,43.9373,-91.4052,370,MN,1.43347,ug/m^3,1.24834,ug/m^3,0.17606,ug/m^3,1.77813,ug/m^3,0.25489,ug/m^3,114.4099,km
IMPRHR2GM,GRRI1,1,01/01/2017,Great River Bluffs,43.9373,-91.4052,370,MN,1.27942,ug/m^3,1.16499,ug/m^3,0.18982,ug/m^3,1.98286,ug/m^3,0.30703,ug/m^3,116.37298,km
IMPRHR2GM,GRRI1,1,01/01/2018,Great River Bluffs,43.9373,-91.4052,370,MN,1.77517,ug/m^3,1.16649,ug/m^3,0.23035,ug/m^3,1.98505,ug/m^3,0.26589,ug/m^3,108.78548,km
IMPRHR2GM,GRRI1,1,01/01/2019,Great River Bluffs,43.9373,-91.4052,370,MN,1.83698,ug/m^3,1.10115,ug/m^3,0.21236,ug/m^3,1.6479,ug/m^3,0.23627,ug/m^3,112.99414,km
IMPRHR2GM,GRRI1,1,01/01/2020,Great River Bluffs,43.9373,-91.4052,370,MN,1.48243,ug/m^3,1.0513,ug/m^3,0.20547,ug/m^3,1.76937,ug/m^3,0.38133,ug/m^3,110.28882,km
IMPRHR2GM,GRRI1,1,01/01/2021,Great River Bluffs,43.9373,-91.4052,370,MN,1.34779,ug/m^3,1.142,ug/m^3,0.24841,ug/m^3,2.28649,ug/m^3,0.46723,ug/m^3,115.52261,km
IMPRHR2GM,GRSM1,1,01/01/2010,Great Smoky Mountains NP,35.6334,-83.9416,810.6667,TN,0.43631,ug/m^3,3.75376,ug/m^3,0.27433,ug/m^3,2.61559,ug/m^3,0.6551,ug/m^3,70.61814,km
IMPRHR2GM,GRSM1,1,01/01/2011,Great Smoky Mountains NP,35.6334,-83.9416,810.6667,TN,0.32362,ug/m^3,3.58445,ug/m^3,0.26455,ug/m^3,2.64602,ug/m^3,0.31372,ug/m^3,77.07363,km
IMPRHR2GM,GRSM1,1,01/01/2012,Great Smoky Mountains NP,35.6334,-83.9416,810.6667,TN,0.34457,ug/m^3,2.62518,ug/m^3,0.2288,ug/m^3,2.13979,ug/m^3,0.43868,ug/m^3,89.28829,km
IMPRHR2GM,GRSM1,1,01/01/2013,Great Smoky Mountains NP,35.6334,-83.9416,810.6667,TN,0.41499,ug/m^3,2.36146,ug/m^3,0.19241,ug/m^3,1.80373,ug/m^3,0.24202,ug/m^3,98.59189,km
IMPRHR2GM,GRSM1,1,01/01/2014,Great Smoky Mountains NP,35.6334,-83.9416,810.6667,TN,0.43132,ug/m^3,2.38368,ug/m^3,0.20959,ug/m^3,1.92416,ug/m^3,0.5636,ug/m^3,92.6726,km
IMPRHR2GM,GRSM1,1,01/01/2015,Great Smoky Mountains NP,35.6334,-83.9416,810.6667,TN,0.33537,ug/m^3,1.77645,ug/m^3,0.16536,ug/m^3,1.91881,ug/m^3,0.71967,ug/m^3,115.16128,km
IMPRHR2GM,GRSM1,1,01/01/2016,Great Smoky Mountains NP,35.6334,-83.9416,810.6667,TN,0.37742,ug/m^3,1.62535,ug/m^3,0.21068,ug/m^3,3.0206,ug/m^3,0.31236,ug/m^3,107.30748,km
IMPRHR2GM,GRSM1,1,01/01/2017,Great Smoky Mountains NP,35.6334,-83.9416,810.6667,TN,0.39297,ug/m^3,1.46599,ug/m^3,0.2065,ug/m^3,2.47747,ug/m^3,0.21808,ug/m^3,110.70204,km
IMPRHR2GM,GRSM1,1,01/01/2018,Great Smoky Mountains NP,35.6334,-83.9416,810.6667,TN,0.41736,ug/m^3,1.34449,ug/m^3,0.21363,ug/m^3,2.03522,ug/m^3,0.27951,ug/m^3,122.43607,km
IMPRHR2GM,GRSM1,1,01/01/2019,Great Smoky Mountains NP,35.6334,-83.9416,810.6667,TN,0.28759,ug/m^3,1.29312,ug/m^3,0.21304,ug/m^3,2.11676,ug/m^3,0.34379,ug/m^3,125.27926,km
IMPRHR2GM,GRSM1,1,01/01/2020,Great Smoky Mountains NP,35.6334,-83.9416,810.6667,TN,0.34507,ug/m^3,1.08021,ug/m^3,0.19247,ug/m^3,1.89943,ug/m^3,0.39556,ug/m^3,129.26365,km
IMPRHR2GM,GRSM1,1,01/01/2021,Great Smoky Mountains NP,35.6334,-83.9416,810.6667,TN,0.2681,ug/m^3,1.22454,ug/m^3,0.25318,ug/m^3,2.38454,ug/m^3,0.33734,ug/m^3,122.69508,km
IMPRHR2GM,GUMO1,1,01/01/2010,Guadalupe Mountains NP,31.833,-104.8094,1672,TX,0.22262,ug/m^3,1.16784,ug/m^3,0.08331,ug/m^3,0.90236,ug/m^3,1.48592,ug/m^3,167.7651,km
IMPRHR2GM,GUMO1,1,01/01/2011,Guadalupe Mountains NP,31.833,-104.8094,1672,TX,0.31914,ug/m^3,1.27731,ug/m^3,0.10839,ug/m^3,1.2964,ug/m^3,2.56676,ug/m^3,136.92988,km
IMPRHR2GM,GUMO1,1,01/01/2012,Guadalupe Mountains NP,31.833,-104.8094,1672,TX,0.27097,ug/m^3,1.52951,ug/m^3,0.08962,ug/m^3,1.40431,ug/m^3,1.84625,ug/m^3,133.39362,km
IMPRHR2GM,GUMO1,1,01/01/2013,Guadalupe Mountains NP,31.833,-104.8094,1672,TX,0.30223,ug/m^3,1.43451,ug/m^3,0.07776,ug/m^3,1.1194,ug/m^3,2.71876,ug/m^3,132.39811,km
IMPRHR2GM,GUMO1,1,01/01/2014,Guadalupe Mountains NP,31.833,-104.8094,1672,TX,0.30404,ug/m^3,1.35743,ug/m^3,0.08405,ug/m^3,0.80263,ug/m^3,2.23167,ug/m^3,139.96494,km
IMPRHR2GM,GUMO1,1,01/01/2015,Guadalupe Mountains NP,31.833,-104.8094,1672,TX,0.20345,ug/m^3,1.49202,ug/m^3,0.09166,ug/m^3,0.99128,ug/m^3,1.27917,ug/m^3,158.06916,km
IMPRHR2GM,GUMO1,1,01/01/2016,Guadalupe Mountains NP,31.833,-104.8094,1672,TX,0.25256,ug/m^3,1.04252,ug/m^3,0.06927,ug/m^3,0.81772,ug/m^3,1.2024,ug/m^3,165.6181,km
IMPRHR2GM,GUMO1,1,01/01/2017,Guadalupe Mountains NP,31.833,-104.8094,1672,TX,0.27763,ug/m^3,1.17467,ug/m^3,0.12273,ug/m^3,1.47074,ug/m^3,1.68933,ug/m^3,148.44123,km
IMPRHR2GM,GUMO1,1,01/01/2018,Guadalupe Mountains NP,31.833,-104.8094,1672,TX,0.34815,ug/m^3,1.15732,ug/m^3,0.13049,ug/m^3,1.03364,ug/m^3,2.98621,ug/m^3,144.60385,km
IMPRHR2GM,GUMO1,1,01/01/2019,Guadalupe Mountains NP,31.833,-104.8094,1672,TX,0.26703,ug/m^3,1.23536,ug/m^3,0.11718,ug/m^3,0.97451,ug/m^3,1.5965,ug/m^3,157.19257,km
IMPRHR2GM,GUMO1,1,01/01/2020,Guadalupe Mountains NP,31.833,-104.8094,1672,TX,0.29132,ug/m^3,0.85769,ug/m^3,0.14314,ug/m^3,1.35378,ug/m^3,1.63547,ug/m^3,162.52246,km
IMPRHR2GM,GUMO1,1,01/01/2021,Guadalupe Mountains NP,31.833,-104.8094,1672,TX,0.32906,ug/m^3,1.07977,ug/m^3,0.13014,ug/m^3,1.37271,ug/m^3,1.8426,ug/m^3,149.90125,km
IMPRHR2GM,HECA1,1,01/01/2010,Hells Canyon,44.9702,-116.8438,655,OR,0.30164,ug/m^3,0.57581,ug/m^3,0.09974,ug/m^3,1.47196,ug/m^3,0.42378,ug/m^3,183.53767,km
IMPRHR2GM,HECA1,1,01/01/2011,Hells Canyon,44.9702,-116.8438,655,OR,0.38413,ug/m^3,0.66189,ug/m^3,0.10683,ug/m^3,1.50617,ug/m^3,0.33861,ug/m^3,179.13344,km
IMPRHR2GM,HECA1,1,01/01/2012,Hells Canyon,44.9702,-116.8438,655,OR,0.17398,ug/m^3,0.55815,ug/m^3,0.14332,ug/m^3,2.42644,ug/m^3,0.65714,ug/m^3,185.17449,km
IMPRHR2GM,HECA1,1,01/01/2013,Hells Canyon,44.9702,-116.8438,655,OR,0.83777,ug/m^3,0.61622,ug/m^3,0.13505,ug/m^3,1.99777,ug/m^3,0.32855,ug/m^3,174.60019,km
IMPRHR2GM,HECA1,1,01/01/2014,Hells Canyon,44.9702,-116.8438,655,OR,0.33048,ug/m^3,0.51572,ug/m^3,0.11108,ug/m^3,1.59164,ug/m^3,0.41022,ug/m^3,190.2475,km
IMPRHR2GM,HECA1,1,01/01/2015,Hells Canyon,44.9702,-116.8438,655,OR,0.34774,ug/m^3,0.50463,ug/m^3,0.16188,ug/m^3,3.28899,ug/m^3,0.41305,ug/m^3,180.71315,km
IMPRHR2GM,HECA1,1,01/01/2016,Hells Canyon,44.9702,-116.8438,655,OR,0.27984,ug/m^3,0.38524,ug/m^3,0.08743,ug/m^3,1.41766,ug/m^3,0.30207,ug/m^3,200.72898,km
IMPRHR2GM,HECA1,1,01/01/2017,Hells Canyon,44.9702,-116.8438,655,OR,0.46427,ug/m^3,0.40059,ug/m^3,0.16487,ug/m^3,3.2497,ug/m^3,0.32432,ug/m^3,180.29312,km
IMPRHR2GM,HECA1,1,01/01/2018,Hells Canyon,44.9702,-116.8438,655,OR,0.18558,ug/m^3,0.36131,ug/m^3,0.14653,ug/m^3,2.22044,ug/m^3,0.39472,ug/m^3,190.16754,km
IMPRHR2GM,HECA1,1,01/01/2019,Hells Canyon,44.9702,-116.8438,655,OR,0.23602,ug/m^3,0.43328,ug/m^3,0.10827,ug/m^3,1.29437,ug/m^3,0.30585,ug/m^3,197.60438,km
IMPRHR2GM,HECA1,1,01/01/2020,Hells Canyon,44.9702,-116.8438,655,OR,0.24247,ug/m^3,0.38886,ug/m^3,0.30716,ug/m^3,3.92588,ug/m^3,0.35994,ug/m^3,189.78989,km
