Dataset,SiteCode,POC,Date,SiteName,State,ammNO3f_Val,ammNO3f_Unit,TCf_Val,TCf_Unit,CUf_Val,CUf_Unit,Pf_Val,Pf_Unit,Kf_Val,Kf_Unit,SeaSaltf_Val,SeaSaltf_Unit,SIf_Val,SIf_Unit,NAf_Val,NAf_Unit,SOILf_Val,SOILf_Unit,SRf_Val,SRf_Unit,SO4f_Val,SO4f_Unit,Sf_Val,Sf_Unit,TIf_Val,TIf_Unit,Vf_Val,Vf_Unit,ZNf_Val,ZNf_Unit
IMPAER,BLIS2,1,01/26/2022,Bliss SP (TRPA),CA,0.09826,ug/m^3,0.35301,ug/m^3,0.00013,ug/m^3,0.00001,ug/m^3,0.00816,ug/m^3,0.0207,ug/m^3,0.0352,ug/m^3,0.01135,ug/m^3,0.1479,ug/m^3,0.00009,ug/m^3,0.06987,ug/m^3,0.02939,ug/m^3,0.00078,ug/m^3,0,ug/m^3,0.00037,ug/m^3
IMPAER,BLIS2,1,01/29/2022,Bliss SP (TRPA),CA,0.13684,ug/m^3,0.67077,ug/m^3,0.00056,ug/m^3,0.00001,ug/m^3,0.01492,ug/m^3,0.02434,ug/m^3,0.04271,ug/m^3,0.00018,ug/m^3,0.18948,ug/m^3,0.00009,ug/m^3,0.08055,ug/m^3,0.03298,ug/m^3,0.00111,ug/m^3,0.00016,ug/m^3,0.00096,ug/m^3
IMPAER,BLIS2,1,02/01/2022,Bliss SP (TRPA),CA,0.03363,ug/m^3,0.09463,ug/m^3,0.00017,ug/m^3,0,ug/m^3,0.00498,ug/m^3,0.01645,ug/m^3,0.04023,ug/m^3,0.0014,ug/m^3,0.16464,ug/m^3,0.00002,ug/m^3,0.04913,ug/m^3,0.0194,ug/m^3,0.00085,ug/m^3,0,ug/m^3,0.00027,ug/m^3
IMPAER,BLIS2,1,02/04/2022,Bliss SP (TRPA),CA,0.04937,ug/m^3,0.25181,ug/m^3,0.00005,ug/m^3,0,ug/m^3,0.00604,ug/m^3,0.02682,ug/m^3,0.0283,ug/m^3,0.00767,ug/m^3,0.1223,ug/m^3,0.00002,ug/m^3,0.06225,ug/m^3,0.02501,ug/m^3,0.00071,ug/m^3,0,ug/m^3,0.00032,ug/m^3
IMPAER,BLIS2,1,02/07/2022,Bliss SP (TRPA),CA,0.0834,ug/m^3,0.42956,ug/m^3,0.00003,ug/m^3,0.00002,ug/m^3,0.0118,ug/m^3,0.01433,ug/m^3,0.05816,ug/m^3,0.01317,ug/m^3,0.25507,ug/m^3,0,ug/m^3,0.08139,ug/m^3,0.03237,ug/m^3,0.00156,ug/m^3,0,ug/m^3,0.00049,ug/m^3
IMPAER,BLIS2,1,02/10/2022,Bliss SP (TRPA),CA,0.02737,ug/m^3,0.16773,ug/m^3,-0.00006,ug/m^3,0.0003,ug/m^3,0.00892,ug/m^3,0.00743,ug/m^3,0.03571,ug/m^3,0.00315,ug/m^3,0.15127,ug/m^3,0.00013,ug/m^3,0.08939,ug/m^3,0.03479,ug/m^3,0.00066,ug/m^3,0,ug/m^3,0.00031,ug/m^3
IMPAER,BLIS2,1,02/13/2022,Bliss SP (TRPA),CA,0.04511,ug/m^3,0.58692,ug/m^3,0.00022,ug/m^3,0,ug/m^3,0.00928,ug/m^3,0.01208,ug/m^3,0.02999,ug/m^3,-0.00215,ug/m^3,0.12818,ug/m^3,0,ug/m^3,0.20896,ug/m^3,0.0761,ug/m^3,0.00098,ug/m^3,0,ug/m^3,0.00064,ug/m^3
IMPAER,BLIS2,1,02/16/2022,Bliss SP (TRPA),CA,0.06113,ug/m^3,0.10424,ug/m^3,0.00003,ug/m^3,0,ug/m^3,0.00636,ug/m^3,0.01544,ug/m^3,0.03538,ug/m^3,0.02198,ug/m^3,0.15462,ug/m^3,0.00009,ug/m^3,0.09089,ug/m^3,0.03429,ug/m^3,0.00087,ug/m^3,0.00004,ug/m^3,0.00036,ug/m^3
IMPAER,BLIS2,1,02/19/2022,Bliss SP (TRPA),CA,0.09908,ug/m^3,0.48431,ug/m^3,0.00023,ug/m^3,0.00001,ug/m^3,0.016,ug/m^3,0.01172,ug/m^3,0.03326,ug/m^3,-0.00016,ug/m^3,0.14385,ug/m^3,0.00002,ug/m^3,0.10631,ug/m^3,0.0395,ug/m^3,0.0008,ug/m^3,0,ug/m^3,0.00101,ug/m^3
IMPAER,BLIS2,1,02/22/2022,Bliss SP (TRPA),CA,0.03612,ug/m^3,0.02903,ug/m^3,0.00008,ug/m^3,0,ug/m^3,0.00246,ug/m^3,0.0225,ug/m^3,0.01077,ug/m^3,0.01236,ug/m^3,0.05125,ug/m^3,0.00001,ug/m^3,0.04711,ug/m^3,0.0174,ug/m^3,0.00016,ug/m^3,0.00003,ug/m^3,0.00009,ug/m^3
IMPAER,BLIS2,1,02/25/2022,Bliss SP (TRPA),CA,0.3692,ug/m^3,0.28201,ug/m^3,0.00018,ug/m^3,0.00001,ug/m^3,0.01051,ug/m^3,0.0281,ug/m^3,0.0471,ug/m^3,0.01028,ug/m^3,0.20883,ug/m^3,0.00025,ug/m^3,0.21903,ug/m^3,0.08358,ug/m^3,0.00144,ug/m^3,0.00003,ug/m^3,0.00123,ug/m^3
IMPAER,BLIS2,1,02/28/2022,Bliss SP (TRPA),CA,0.05717,ug/m^3,0.36617,ug/m^3,0.00013,ug/m^3,0.00001,ug/m^3,0.0164,ug/m^3,0.01013,ug/m^3,0.08376,ug/m^3,-0.00024,ug/m^3,0.37048,ug/m^3,0.00019,ug/m^3,0.15282,ug/m^3,0.05802,ug/m^3,0.00191,ug/m^3,0.00001,ug/m^3,0.00047,ug/m^3
IMPAER,BLIS2,1,03/03/2022,Bliss SP (TRPA),CA,0.51348,ug/m^3,0.48149,ug/m^3,0.00007,ug/m^3,0.00025,ug/m^3,0.01798,ug/m^3,0.00587,ug/m^3,0.06581,ug/m^3,0.02784,ug/m^3,0.30594,ug/m^3,0.00011,ug/m^3,0.32223,ug/m^3,0.13025,ug/m^3,0.00163,ug/m^3,0.00004,ug/m^3,0.00107,ug/m^3
IMPAER,BLIS2,1,03/06/2022,Bliss SP (TRPA),CA,0.19162,ug/m^3,0.37363,ug/m^3,0.00001,ug/m^3,0.00001,ug/m^3,0.02024,ug/m^3,0.005,ug/m^3,0.08582,ug/m^3,0.01447,ug/m^3,0.34843,ug/m^3,0.00023,ug/m^3,0.32033,ug/m^3,0.12389,ug/m^3,0.00179,ug/m^3,0,ug/m^3,0.00072,ug/m^3
IMPAER,BLIS2,1,03/09/2022,Bliss SP (TRPA),CA,0.19287,ug/m^3,0.37101,ug/m^3,-0.00002,ug/m^3,0.00048,ug/m^3,0.0153,ug/m^3,0.00709,ug/m^3,0.04544,ug/m^3,0.00753,ug/m^3,0.20552,ug/m^3,0.00015,ug/m^3,0.19626,ug/m^3,0.07069,ug/m^3,0.00097,ug/m^3,0.00006,ug/m^3,0.00832,ug/m^3
IMPAER,BLIS2,1,03/12/2022,Bliss SP (TRPA),CA,0.48184,ug/m^3,0.63247,ug/m^3,0.00034,ug/m^3,0.00059,ug/m^3,0.01984,ug/m^3,0.02585,ug/m^3,0.06948,ug/m^3,0.01519,ug/m^3,0.32481,ug/m^3,0.00005,ug/m^3,0.16779,ug/m^3,0.06423,ug/m^3,0.00199,ug/m^3,0,ug/m^3,0.00129,ug/m^3
IMPAER,BLIS2,1,03/15/2022,Bliss SP (TRPA),CA,0.10604,ug/m^3,0.27092,ug/m^3,-0.00002,ug/m^3,0.00027,ug/m^3,0.01765,ug/m^3,0.02167,ug/m^3,0.12511,ug/m^3,0.01331,ug/m^3,0.56536,ug/m^3,0.00046,ug/m^3,0.17508,ug/m^3,0.06812,ug/m^3,0.00328,ug/m^3,0.00005,ug/m^3,0.00205,ug/m^3
IMPAER,BLIS2,1,03/18/2022,Bliss SP (TRPA),CA,0.27352,ug/m^3,0.84549,ug/m^3,0.0003,ug/m^3,0.00003,ug/m^3,0.0524,ug/m^3,0.01669,ug/m^3,0.29772,ug/m^3,0.04411,ug/m^3,1.36986,ug/m^3,0.00075,ug/m^3,0.38914,ug/m^3,0.1471,ug/m^3,0.00838,ug/m^3,0.00009,ug/m^3,0.00164,ug/m^3
IMPAER,BLIS2,1,03/21/2022,Bliss SP (TRPA),CA,0.1031,ug/m^3,0.67736,ug/m^3,0.00026,ug/m^3,0.00001,ug/m^3,0.02509,ug/m^3,0.00956,ug/m^3,0.13047,ug/m^3,0.01028,ug/m^3,0.59427,ug/m^3,0.00022,ug/m^3,0.17405,ug/m^3,0.06952,ug/m^3,0.00349,ug/m^3,0.00011,ug/m^3,0.00072,ug/m^3
IMPAER,BLIS2,1,03/24/2022,Bliss SP (TRPA),CA,0.11433,ug/m^3,1.03873,ug/m^3,0.00013,ug/m^3,0.00083,ug/m^3,0.03043,ug/m^3,0.00414,ug/m^3,0.17633,ug/m^3,0.02019,ug/m^3,0.79693,ug/m^3,0.00046,ug/m^3,0.22813,ug/m^3,0.0945,ug/m^3,0.00491,ug/m^3,0.0002,ug/m^3,0.00099,ug/m^3
IMPAER,BLIS2,1,03/27/2022,Bliss SP (TRPA),CA,0.90678,ug/m^3,0.83891,ug/m^3,0.00021,ug/m^3,0.0008,ug/m^3,0.04081,ug/m^3,0.01219,ug/m^3,0.25194,ug/m^3,0.05308,ug/m^3,1.1784,ug/m^3,0.0009,ug/m^3,0.55693,ug/m^3,0.2276,ug/m^3,0.0071,ug/m^3,0.0002,ug/m^3,0.00134,ug/m^3
IMPAER,BLIS2,1,03/30/2022,Bliss SP (TRPA),CA,0.13754,ug/m^3,0.71216,ug/m^3,0.00023,ug/m^3,0.00001,ug/m^3,0.02431,ug/m^3,0.00513,ug/m^3,0.12222,ug/m^3,0.01122,ug/m^3,0.55359,ug/m^3,0.00048,ug/m^3,0.22971,ug/m^3,0.08968,ug/m^3,0.00347,ug/m^3,0.00004,ug/m^3,0.00091,ug/m^3
IMPAER,CHIR1,1,01/02/2022,Chiricahua NM,AZ,0.0336,ug/m^3,0.25922,ug/m^3,0.0002,ug/m^3,0,ug/m^3,0.0031,ug/m^3,0.00319,ug/m^3,0.00739,ug/m^3,0.00051,ug/m^3,0.0331,ug/m^3,0.00009,ug/m^3,0.08916,ug/m^3,0.03244,ug/m^3,0.00014,ug/m^3,0.00003,ug/m^3,0.00014,ug/m^3
IMPAER,CHIR1,1,01/05/2022,Chiricahua NM,AZ,0.01533,ug/m^3,0.23772,ug/m^3,0.00025,ug/m^3,0.00012,ug/m^3,0.0035,ug/m^3,0.0086,ug/m^3,0.01207,ug/m^3,0.00656,ug/m^3,0.05514,ug/m^3,0.00003,ug/m^3,0.05788,ug/m^3,0.02409,ug/m^3,0.00029,ug/m^3,0,ug/m^3,0.00018,ug/m^3
IMPAER,CHIR1,1,01/08/2022,Chiricahua NM,AZ,0.09,ug/m^3,0.45281,ug/m^3,0.00173,ug/m^3,0.00002,ug/m^3,0.03818,ug/m^3,0.01649,ug/m^3,0.03292,ug/m^3,0.01013,ug/m^3,0.14252,ug/m^3,0.00012,ug/m^3,0.18446,ug/m^3,0.08337,ug/m^3,0.00041,ug/m^3,0.00006,ug/m^3,0.00169,ug/m^3
IMPAER,CHIR1,1,01/11/2022,Chiricahua NM,AZ,0.12984,ug/m^3,0.4219,ug/m^3,0.00054,ug/m^3,0.00007,ug/m^3,0.02741,ug/m^3,0.0085,ug/m^3,0.06021,ug/m^3,0.01468,ug/m^3,0.29022,ug/m^3,0.0002,ug/m^3,0.21344,ug/m^3,0.09206,ug/m^3,0.0012,ug/m^3,0.00001,ug/m^3,0.00096,ug/m^3
IMPAER,CHIR1,1,01/14/2022,Chiricahua NM,AZ,0.11272,ug/m^3,0.42214,ug/m^3,0.00032,ug/m^3,0.00001,ug/m^3,0.02003,ug/m^3,0.02448,ug/m^3,0.08118,ug/m^3,0.01183,ug/m^3,0.34772,ug/m^3,0.00014,ug/m^3,0.11296,ug/m^3,0.04663,ug/m^3,0.00131,ug/m^3,0,ug/m^3,0.00071,ug/m^3
IMPAER,CHIR1,1,01/17/2022,Chiricahua NM,AZ,0.08335,ug/m^3,0.36308,ug/m^3,0.00044,ug/m^3,0.00064,ug/m^3,0.05657,ug/m^3,0.01458,ug/m^3,0.36552,ug/m^3,0.00163,ug/m^3,1.5388,ug/m^3,0.00045,ug/m^3,0.12225,ug/m^3,0.05359,ug/m^3,0.00661,ug/m^3,0.00006,ug/m^3,0.00067,ug/m^3
IMPAER,CHIR1,1,01/20/2022,Chiricahua NM,AZ,0.48851,ug/m^3,0.51582,ug/m^3,0.00089,ug/m^3,0.00002,ug/m^3,0.02867,ug/m^3,0.0171,ug/m^3,0.11131,ug/m^3,0.00594,ug/m^3,0.49628,ug/m^3,0.00031,ug/m^3,0.39469,ug/m^3,0.16452,ug/m^3,0.00248,ug/m^3,0,ug/m^3,0.00096,ug/m^3
IMPAER,CHIR1,1,01/23/2022,Chiricahua NM,AZ,0.30621,ug/m^3,0.74542,ug/m^3,0.00046,ug/m^3,0.00002,ug/m^3,0.02942,ug/m^3,0.01354,ug/m^3,0.1234,ug/m^3,0.0285,ug/m^3,0.59608,ug/m^3,0.00014,ug/m^3,0.54664,ug/m^3,0.24052,ug/m^3,0.00236,ug/m^3,0.00013,ug/m^3,0.00186,ug/m^3
IMPAER,CHIR1,1,01/26/2022,Chiricahua NM,AZ,0.40224,ug/m^3,0.4629,ug/m^3,0.00045,ug/m^3,0.00001,ug/m^3,0.03088,ug/m^3,0.0047,ug/m^3,0.08384,ug/m^3,0.01825,ug/m^3,0.36025,ug/m^3,0.00029,ug/m^3,0.18366,ug/m^3,0.07217,ug/m^3,0.00166,ug/m^3,0.00003,ug/m^3,0.00128,ug/m^3
IMPAER,CHIR1,1,01/29/2022,Chiricahua NM,AZ,0.64659,ug/m^3,0.6673,ug/m^3,0.00129,ug/m^3,0.00001,ug/m^3,0.02345,ug/m^3,0.00436,ug/m^3,0.07142,ug/m^3,0.00198,ug/m^3,0.3648,ug/m^3,0.00061,ug/m^3,0.5599,ug/m^3,0.21714,ug/m^3,0.00163,ug/m^3,0.0001,ug/m^3,0.00212,ug/m^3
IMPAER,CHIR1,1,02/01/2022,Chiricahua NM,AZ,0.07083,ug/m^3,0.42802,ug/m^3,0.00141,ug/m^3,0.00033,ug/m^3,0.0291,ug/m^3,0.00518,ug/m^3,0.10095,ug/m^3,0.01848,ug/m^3,0.44882,ug/m^3,0.00033,ug/m^3,0.22081,ug/m^3,0.08169,ug/m^3,0.00304,ug/m^3,0,ug/m^3,0.00301,ug/m^3
IMPAER,CHIR1,1,02/04/2022,Chiricahua NM,AZ,0.439,ug/m^3,0.45413,ug/m^3,0.00015,ug/m^3,0,ug/m^3,0.01148,ug/m^3,0.007,ug/m^3,0.05586,ug/m^3,-0.00241,ug/m^3,0.23297,ug/m^3,0.00007,ug/m^3,0.21001,ug/m^3,0.08546,ug/m^3,0.00077,ug/m^3,0.00006,ug/m^3,0.00099,ug/m^3
IMPAER,CHIR1,1,02/07/2022,Chiricahua NM,AZ,0.17557,ug/m^3,0.56344,ug/m^3,0.00023,ug/m^3,0.0005,ug/m^3,0.01471,ug/m^3,0.00574,ug/m^3,0.10743,ug/m^3,-0.00086,ug/m^3,0.47124,ug/m^3,0.00038,ug/m^3,0.16333,ug/m^3,0.06391,ug/m^3,0.0022,ug/m^3,0.00005,ug/m^3,0.00039,ug/m^3
IMPAER,CHIR1,1,02/10/2022,Chiricahua NM,AZ,0.08332,ug/m^3,0.20139,ug/m^3,0.00012,ug/m^3,0.00009,ug/m^3,0.01534,ug/m^3,0.00396,ug/m^3,0.08188,ug/m^3,-0.00103,ug/m^3,0.37562,ug/m^3,0.00017,ug/m^3,0.18948,ug/m^3,0.07634,ug/m^3,0.00177,ug/m^3,0,ug/m^3,0.00054,ug/m^3
IMPAER,CHIR1,1,02/13/2022,Chiricahua NM,AZ,0.10221,ug/m^3,0.31924,ug/m^3,0.00015,ug/m^3,0.0007,ug/m^3,0.03698,ug/m^3,0.00572,ug/m^3,0.25711,ug/m^3,0.0097,ug/m^3,1.14827,ug/m^3,0.00054,ug/m^3,0.181,ug/m^3,0.07431,ug/m^3,0.00514,ug/m^3,0.00011,ug/m^3,0.00058,ug/m^3
IMPAER,CHIR1,1,02/16/2022,Chiricahua NM,AZ,0.1645,ug/m^3,0.31089,ug/m^3,0.00018,ug/m^3,0.0005,ug/m^3,0.027,ug/m^3,0.04234,ug/m^3,0.10698,ug/m^3,0.0472,ug/m^3,0.46309,ug/m^3,0.00025,ug/m^3,0.22851,ug/m^3,0.09014,ug/m^3,0.00222,ug/m^3,0.00007,ug/m^3,0.00086,ug/m^3
IMPAER,CHIR1,1,02/19/2022,Chiricahua NM,AZ,0.16388,ug/m^3,0.39585,ug/m^3,0.00047,ug/m^3,0.00002,ug/m^3,0.02958,ug/m^3,0.00371,ug/m^3,0.15433,ug/m^3,0.02937,ug/m^3,0.66946,ug/m^3,0.00062,ug/m^3,0.27119,ug/m^3,0.10045,ug/m^3,0.00287,ug/m^3,0.00001,ug/m^3,0.00101,ug/m^3
IMPAER,CHIR1,1,02/22/2022,Chiricahua NM,AZ,0.34104,ug/m^3,0.28895,ug/m^3,0.00045,ug/m^3,0.00001,ug/m^3,0.02841,ug/m^3,0.10292,ug/m^3,0.12004,ug/m^3,0.14274,ug/m^3,0.50301,ug/m^3,0.00042,ug/m^3,0.29341,ug/m^3,0.1046,ug/m^3,0.0025,ug/m^3,0.0001,ug/m^3,0.00107,ug/m^3
IMPAER,CHIR1,1,02/25/2022,Chiricahua NM,AZ,0.15333,ug/m^3,0.27348,ug/m^3,0.0018,ug/m^3,0.00025,ug/m^3,0.02487,ug/m^3,0.05753,ug/m^3,0.09062,ug/m^3,0.05324,ug/m^3,0.40297,ug/m^3,0.00043,ug/m^3,0.25786,ug/m^3,0.09619,ug/m^3,0.00216,ug/m^3,0.00008,ug/m^3,0.0045,ug/m^3
IMPAER,CHIR1,1,02/28/2022,Chiricahua NM,AZ,0.35491,ug/m^3,0.69189,ug/m^3,0.00126,ug/m^3,0.00001,ug/m^3,0.03091,ug/m^3,0.00889,ug/m^3,0.13799,ug/m^3,0.01889,ug/m^3,0.6928,ug/m^3,0.00045,ug/m^3,0.50267,ug/m^3,0.18891,ug/m^3,0.003,ug/m^3,0,ug/m^3,0.00296,ug/m^3
IMPAER,CHIR1,1,03/03/2022,Chiricahua NM,AZ,0.11804,ug/m^3,0.42666,ug/m^3,0.00163,ug/m^3,0.00003,ug/m^3,0.04071,ug/m^3,0.01935,ug/m^3,0.17633,ug/m^3,0.0072,ug/m^3,0.79451,ug/m^3,0.00038,ug/m^3,0.41231,ug/m^3,0.16705,ug/m^3,0.00345,ug/m^3,0,ug/m^3,0.00285,ug/m^3
IMPAER,CHIR1,1,03/06/2022,Chiricahua NM,AZ,0.19353,ug/m^3,0.3098,ug/m^3,0.00019,ug/m^3,0.0005,ug/m^3,0.02666,ug/m^3,0.2547,ug/m^3,0.16149,ug/m^3,0.11683,ug/m^3,0.6878,ug/m^3,0.00018,ug/m^3,0.20031,ug/m^3,0.08086,ug/m^3,0.00333,ug/m^3,0.00005,ug/m^3,0.00059,ug/m^3
IMPAER,CHIR1,1,03/09/2022,Chiricahua NM,AZ,0.26848,ug/m^3,0.293,ug/m^3,0.00041,ug/m^3,0.0003,ug/m^3,0.02006,ug/m^3,-0.00846,ug/m^3,0.10915,ug/m^3,-0.00265,ug/m^3,0.47072,ug/m^3,-0.00004,ug/m^3,0.24582,ug/m^3,0.09401,ug/m^3,0.00219,ug/m^3,0,ug/m^3,0.00085,ug/m^3
IMPAER,CHIR1,1,03/12/2022,Chiricahua NM,AZ,0.08496,ug/m^3,0.37151,ug/m^3,0.00013,ug/m^3,0.00001,ug/m^3,0.01812,ug/m^3,-0.0014,ug/m^3,0.09249,ug/m^3,0.01253,ug/m^3,0.38368,ug/m^3,0.00011,ug/m^3,0.22229,ug/m^3,0.08867,ug/m^3,0.00176,ug/m^3,0.00003,ug/m^3,0.00069,ug/m^3
IMPAER,CHIR1,1,03/15/2022,Chiricahua NM,AZ,0.12571,ug/m^3,0.35009,ug/m^3,0.00029,ug/m^3,0.00058,ug/m^3,0.04045,ug/m^3,0.00304,ug/m^3,0.2761,ug/m^3,0.00296,ug/m^3,1.17949,ug/m^3,0.00083,ug/m^3,0.22507,ug/m^3,0.08431,ug/m^3,0.00548,ug/m^3,0.00004,ug/m^3,0.0009,ug/m^3
IMPAER,CHIR1,1,03/18/2022,Chiricahua NM,AZ,0.09836,ug/m^3,0.22164,ug/m^3,0.00032,ug/m^3,0.00001,ug/m^3,0.02696,ug/m^3,0.0034,ug/m^3,0.23411,ug/m^3,-0.00205,ug/m^3,0.98577,ug/m^3,0.00061,ug/m^3,0.18678,ug/m^3,0.07282,ug/m^3,0.00533,ug/m^3,0.00009,ug/m^3,0.00045,ug/m^3
IMPAER,CHIR1,1,03/21/2022,Chiricahua NM,AZ,0.32197,ug/m^3,0.42509,ug/m^3,0.00034,ug/m^3,0.00004,ug/m^3,0.06987,ug/m^3,0.02498,ug/m^3,0.55318,ug/m^3,0.06485,ug/m^3,2.47004,ug/m^3,0.00421,ug/m^3,0.3123,ug/m^3,0.11286,ug/m^3,0.01096,ug/m^3,0.00007,ug/m^3,0.00124,ug/m^3
IMPAER,CHIR1,1,03/24/2022,Chiricahua NM,AZ,0.04403,ug/m^3,0.22298,ug/m^3,0.00027,ug/m^3,0.00001,ug/m^3,0.01674,ug/m^3,-0.0018,ug/m^3,0.10707,ug/m^3,-0.00022,ug/m^3,0.46555,ug/m^3,0.00025,ug/m^3,0.13892,ug/m^3,0.054,ug/m^3,0.00257,ug/m^3,0,ug/m^3,0.00038,ug/m^3
IMPAER,CHIR1,1,03/27/2022,Chiricahua NM,AZ,0.06527,ug/m^3,0.49478,ug/m^3,0.00198,ug/m^3,0.00004,ug/m^3,0.03789,ug/m^3,0.00659,ug/m^3,0.22256,ug/m^3,-0.00042,ug/m^3,0.95925,ug/m^3,0.00061,ug/m^3,0.2464,ug/m^3,0.10389,ug/m^3,0.00515,ug/m^3,0.00017,ug/m^3,0.00327,ug/m^3
IMPAER,CHIR1,1,03/30/2022,Chiricahua NM,AZ,,,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,,,-999,ug/m^3,-999,ug/m^3,,,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3
IMPAER,CRLA1,1,01/02/2022,Crater Lake NP,OR,0.20158,ug/m^3,0.35857,ug/m^3,0.00015,ug/m^3,0,ug/m^3,0.00661,ug/m^3,0.00869,ug/m^3,0.00904,ug/m^3,0.01181,ug/m^3,0.03938,ug/m^3,0.00005,ug/m^3,0.09741,ug/m^3,0.03591,ug/m^3,0.00016,ug/m^3,0,ug/m^3,0.00039,ug/m^3
IMPAER,CRLA1,1,01/05/2022,Crater Lake NP,OR,0.00061,ug/m^3,0.22812,ug/m^3,-0.00009,ug/m^3,0,ug/m^3,0.00019,ug/m^3,0.0238,ug/m^3,0.00094,ug/m^3,-0.00041,ug/m^3,0.00508,ug/m^3,-0.00008,ug/m^3,0.00567,ug/m^3,0.00125,ug/m^3,-0.00001,ug/m^3,0,ug/m^3,0,ug/m^3
IMPAER,CRLA1,1,01/08/2022,Crater Lake NP,OR,0.05773,ug/m^3,0.29964,ug/m^3,0.00017,ug/m^3,0,ug/m^3,0.00206,ug/m^3,0.03593,ug/m^3,0.00283,ug/m^3,0.01125,ug/m^3,0.01171,ug/m^3,0.00008,ug/m^3,0.04385,ug/m^3,0.01794,ug/m^3,0,ug/m^3,0,ug/m^3,0.00011,ug/m^3
IMPAER,CRLA1,1,01/11/2022,Crater Lake NP,OR,0.02406,ug/m^3,0.17783,ug/m^3,-0.00004,ug/m^3,0,ug/m^3,0.00254,ug/m^3,0.01397,ug/m^3,0.00402,ug/m^3,0.00072,ug/m^3,0.01634,ug/m^3,-0.00006,ug/m^3,0.04768,ug/m^3,0.01958,ug/m^3,0,ug/m^3,0.00002,ug/m^3,0.00007,ug/m^3
IMPAER,CRLA1,1,01/14/2022,Crater Lake NP,OR,0.004,ug/m^3,0.14204,ug/m^3,0,ug/m^3,0,ug/m^3,0.00153,ug/m^3,0.01129,ug/m^3,0.00158,ug/m^3,0.00011,ug/m^3,0.00873,ug/m^3,0,ug/m^3,0.03826,ug/m^3,0.01432,ug/m^3,-0.00003,ug/m^3,0.00001,ug/m^3,0.00012,ug/m^3
IMPAER,CRLA1,1,01/17/2022,Crater Lake NP,OR,0.01098,ug/m^3,0.34648,ug/m^3,-0.00003,ug/m^3,0,ug/m^3,0.0048,ug/m^3,0.00374,ug/m^3,0.00844,ug/m^3,0.0009,ug/m^3,0.03853,ug/m^3,0.00003,ug/m^3,0.08317,ug/m^3,0.03459,ug/m^3,0.00003,ug/m^3,0,ug/m^3,0.00024,ug/m^3
IMPAER,CRLA1,1,01/20/2022,Crater Lake NP,OR,0.01631,ug/m^3,0.19324,ug/m^3,-0.0001,ug/m^3,0.00006,ug/m^3,0.00158,ug/m^3,0.00461,ug/m^3,0.00094,ug/m^3,0.00115,ug/m^3,0.00636,ug/m^3,-0.00006,ug/m^3,0.02576,ug/m^3,0.00959,ug/m^3,0.00009,ug/m^3,0,ug/m^3,-0.00005,ug/m^3
IMPAER,CRLA1,1,01/23/2022,Crater Lake NP,OR,0.01296,ug/m^3,0.16983,ug/m^3,0.00001,ug/m^3,0,ug/m^3,0.00342,ug/m^3,0.00436,ug/m^3,0.01591,ug/m^3,0.00118,ug/m^3,0.06469,ug/m^3,-0.00001,ug/m^3,0.09877,ug/m^3,0.04157,ug/m^3,0.00043,ug/m^3,0,ug/m^3,0.00014,ug/m^3
IMPAER,CRLA1,1,01/26/2022,Crater Lake NP,OR,0.00815,ug/m^3,0.05705,ug/m^3,0.00006,ug/m^3,0,ug/m^3,0.00298,ug/m^3,0.0079,ug/m^3,0.01679,ug/m^3,0.00496,ug/m^3,0.0677,ug/m^3,0,ug/m^3,0.0515,ug/m^3,0.02007,ug/m^3,0.0003,ug/m^3,0,ug/m^3,0.00017,ug/m^3
IMPAER,CRLA1,1,01/29/2022,Crater Lake NP,OR,0.01714,ug/m^3,0.33199,ug/m^3,0.00009,ug/m^3,0.00002,ug/m^3,0.00445,ug/m^3,0.00502,ug/m^3,0.01805,ug/m^3,0.0045,ug/m^3,0.08415,ug/m^3,0.0001,ug/m^3,0.083,ug/m^3,0.03242,ug/m^3,0.00041,ug/m^3,0,ug/m^3,0.00039,ug/m^3
IMPAER,CRLA1,1,02/01/2022,Crater Lake NP,OR,0.01453,ug/m^3,0.08844,ug/m^3,0.00016,ug/m^3,0,ug/m^3,0.00139,ug/m^3,0.02252,ug/m^3,0.00585,ug/m^3,0,ug/m^3,0.02727,ug/m^3,0.00013,ug/m^3,0.04978,ug/m^3,0.01931,ug/m^3,0.00012,ug/m^3,0.00002,ug/m^3,0.00018,ug/m^3
IMPAER,CRLA1,1,02/04/2022,Crater Lake NP,OR,0.01138,ug/m^3,0.25419,ug/m^3,0.00016,ug/m^3,0,ug/m^3,0.00389,ug/m^3,0.00504,ug/m^3,0.02057,ug/m^3,0.00437,ug/m^3,0.08716,ug/m^3,0.00017,ug/m^3,0.08018,ug/m^3,0.03231,ug/m^3,0.00054,ug/m^3,0.00004,ug/m^3,0.00033,ug/m^3
